date,year,location,species,type,count
6/24,1991,Tuluksak River,Chinook,Counted Live,3
6/24,1991,Tuluksak River,Chum,Counted Live,0
6/24,1991,Tuluksak River,Coho,Counted Live,0
6/24,1991,Tuluksak River,Pink,Counted Live,0
6/24,1991,Tuluksak River,Sockeye,Counted Live,0
6/24,1992,Tuluksak River,Chinook,Counted Live,0
6/24,1992,Tuluksak River,Chum,Counted Live,1
6/24,1992,Tuluksak River,Coho,Counted Live,0
6/24,1992,Tuluksak River,Pink,Counted Live,0
6/24,1992,Tuluksak River,Sockeye,Counted Live,0
6/24,1993,Tuluksak River,Chinook,Counted Live,0
6/24,1993,Tuluksak River,Chum,Counted Live,7
6/24,1993,Tuluksak River,Coho,Counted Live,0
6/24,1993,Tuluksak River,Pink,Counted Live,0
6/24,1993,Tuluksak River,Sockeye,Counted Live,0
6/24,2002,Tuluksak River,Chinook,Counted Live,1
6/24,2002,Tuluksak River,Chum,Counted Live,10
6/24,2002,Tuluksak River,Coho,Counted Live,0
6/24,2002,Tuluksak River,Pink,Counted Live,0
6/24,2002,Tuluksak River,Sockeye,Counted Live,0
6/24,2003,Tuluksak River,Chinook,Counted Live,2
6/24,2003,Tuluksak River,Chum,Counted Live,2
6/24,2003,Tuluksak River,Coho,Counted Live,0
6/24,2003,Tuluksak River,Pink,Counted Live,0
6/24,2003,Tuluksak River,Sockeye,Counted Live,0
6/24,2004,Tuluksak River,Chinook,Counted Live,0
6/24,2004,Tuluksak River,Chum,Counted Live,9
6/24,2004,Tuluksak River,Coho,Counted Live,0
6/24,2004,Tuluksak River,Pink,Counted Live,0
6/24,2004,Tuluksak River,Sockeye,Counted Live,0
6/24,2005,Tuluksak River,Chinook,Counted Live,0
6/24,2005,Tuluksak River,Chum,Counted Live,0
6/24,2005,Tuluksak River,Coho,Counted Live,0
6/24,2005,Tuluksak River,Pink,Counted Live,0
6/24,2005,Tuluksak River,Sockeye,Counted Live,0
6/24,2006,Tuluksak River,Chinook,Estimated,1
6/24,2006,Tuluksak River,Chum,Estimated,9
6/24,2006,Tuluksak River,Pink,Estimated,0
6/24,2006,Tuluksak River,Sockeye,Estimated,0
6/24,2007,Tuluksak River,Chinook,Counted Live,0
6/24,2007,Tuluksak River,Chum,Counted Live,0
6/24,2007,Tuluksak River,Coho,Counted Live,0
6/24,2007,Tuluksak River,Pink,Counted Live,0
6/24,2007,Tuluksak River,Sockeye,Counted Live,0
6/24,2010,Tuluksak River,Sockeye,Counted Live,0
6/24,2011,Tuluksak River,Chinook,Counted Live,0
6/24,2011,Tuluksak River,Chum,Counted Live,0
6/24,2011,Tuluksak River,Coho,Counted Live,0
6/24,2011,Tuluksak River,Pink,Counted Live,0
6/24,2011,Tuluksak River,Sockeye,Counted Live,0
6/24,2013,Tuluksak River,Chinook,Counted Live,0
6/24,2013,Tuluksak River,Chum,Counted Live,0
6/24,2013,Tuluksak River,Coho,Counted Live,0
6/24,2013,Tuluksak River,Pink,Counted Live,0
6/24,2013,Tuluksak River,Sockeye,Counted Live,0
6/24,2014,Tuluksak River,Chinook,Counted Live,
6/24,2014,Tuluksak River,Chum,Counted Live,0
6/24,2014,Tuluksak River,Coho,Counted Live,0
6/24,2014,Tuluksak River,Sockeye,Counted Live,0
6/24,2015,Tuluksak River,Chinook,Counted Live,2
6/24,2015,Tuluksak River,Chum,Counted Live,4
6/24,2015,Tuluksak River,Coho,Counted Live,0
6/24,2015,Tuluksak River,Sockeye,Counted Live,1
6/24,2016,Tuluksak River,Chinook,Counted Live,0
6/24,2016,Tuluksak River,Chum,Counted Live,1
6/24,2016,Tuluksak River,Coho,Counted Live,0
6/24,2016,Tuluksak River,Sockeye,Counted Live,0
6/24,2017,Tuluksak River,Chinook,Counted Live,1
6/24,2017,Tuluksak River,Chum,Counted Live,1
6/24,2017,Tuluksak River,Coho,Counted Live,0
6/24,2017,Tuluksak River,Sockeye,Counted Live,0
6/25,1991,Tuluksak River,Chinook,Counted Live,0
6/25,1991,Tuluksak River,Chum,Counted Live,0
6/25,1991,Tuluksak River,Coho,Counted Live,0
6/25,1991,Tuluksak River,Pink,Counted Live,0
6/25,1991,Tuluksak River,Sockeye,Counted Live,0
6/25,1992,Tuluksak River,Chinook,Counted Live,0
6/25,1992,Tuluksak River,Chum,Counted Live,39
6/25,1992,Tuluksak River,Coho,Counted Live,0
6/25,1992,Tuluksak River,Pink,Counted Live,0
6/25,1992,Tuluksak River,Sockeye,Counted Live,0
6/25,1993,Tuluksak River,Chinook,Counted Live,1
6/25,1993,Tuluksak River,Chum,Counted Live,18
6/25,1993,Tuluksak River,Coho,Counted Live,0
6/25,1993,Tuluksak River,Pink,Counted Live,0
6/25,1993,Tuluksak River,Sockeye,Counted Live,0
6/25,2002,Tuluksak River,Chinook,Counted Live,1
6/25,2002,Tuluksak River,Chum,Counted Live,8
6/25,2002,Tuluksak River,Coho,Counted Live,0
6/25,2002,Tuluksak River,Pink,Counted Live,0
6/25,2002,Tuluksak River,Sockeye,Counted Live,0
6/25,2003,Tuluksak River,Chinook,Counted Live,3
6/25,2003,Tuluksak River,Chum,Counted Live,0
6/25,2003,Tuluksak River,Coho,Counted Live,0
6/25,2003,Tuluksak River,Pink,Counted Live,0
6/25,2003,Tuluksak River,Sockeye,Counted Live,0
6/25,2004,Tuluksak River,Chinook,Counted Live,0
6/25,2004,Tuluksak River,Chum,Counted Live,69
6/25,2004,Tuluksak River,Coho,Counted Live,0
6/25,2004,Tuluksak River,Pink,Counted Live,0
6/25,2004,Tuluksak River,Sockeye,Counted Live,0
6/25,2005,Tuluksak River,Chinook,Counted Live,0
6/25,2005,Tuluksak River,Chum,Counted Live,0
6/25,2005,Tuluksak River,Coho,Counted Live,0
6/25,2005,Tuluksak River,Pink,Counted Live,0
6/25,2005,Tuluksak River,Sockeye,Counted Live,0
6/25,2006,Tuluksak River,Chinook,Estimated,1
6/25,2006,Tuluksak River,Chum,Estimated,50
6/25,2006,Tuluksak River,Pink,Estimated,0
6/25,2006,Tuluksak River,Sockeye,Estimated,0
6/25,2007,Tuluksak River,Chinook,Counted Live,0
6/25,2007,Tuluksak River,Chum,Counted Live,1
6/25,2007,Tuluksak River,Coho,Counted Live,0
