date,year,location,species,type,count
6/30,1996,Takotna River,Chum,Calculated,117
6/30,1997,Takotna River,Chinook,Calculated,57
6/30,1997,Takotna River,Chum,Calculated,48
6/30,1998,Takotna River,Chinook,Calculated,0
6/30,1998,Takotna River,Chum,Calculated,9
6/30,2000,Takotna River,Chinook,Counted Live,1
6/30,2000,Takotna River,Chum,Counted Live,6
6/30,2000,Takotna River,Coho,Counted Live,0
6/30,2000,Takotna River,Sockeye,Counted Live,0
6/30,2001,Takotna River,Chinook,Counted Live,13
6/30,2001,Takotna River,Chum,Counted Live,20
6/30,2001,Takotna River,Coho,Counted Live,0
6/30,2001,Takotna River,Sockeye,Counted Live,0
6/30,2002,Takotna River,Chinook,Counted Live,1
6/30,2002,Takotna River,Chum,Counted Live,147
6/30,2002,Takotna River,Coho,Counted Live,0
6/30,2002,Takotna River,Sockeye,Counted Live,0
6/30,2003,Takotna River,Chinook,Estimated,1
6/30,2003,Takotna River,Chum,Estimated,6
6/30,2003,Takotna River,Coho,Estimated,0
6/30,2004,Takotna River,Chinook,Counted Live,16
6/30,2004,Takotna River,Chum,Counted Live,34
6/30,2004,Takotna River,Coho,Counted Live,0
6/30,2004,Takotna River,Sockeye,Counted Live,0
6/30,2005,Takotna River,Chinook,Counted Live,50
6/30,2005,Takotna River,Chum,Counted Live,40
6/30,2005,Takotna River,Coho,Counted Live,0
6/30,2005,Takotna River,Sockeye,Counted Live,0
6/30,2006,Takotna River,Chinook,Counted Live,0
6/30,2006,Takotna River,Chum,Counted Live,157
6/30,2006,Takotna River,Coho,Counted Live,0
6/30,2006,Takotna River,Sockeye,Counted Live,0
6/30,2007,Takotna River,Chinook,Counted Live,3
6/30,2007,Takotna River,Chum,Counted Live,43
6/30,2007,Takotna River,Coho,Counted Live,0
6/30,2007,Takotna River,Sockeye,Counted Live,0
6/30,2008,Takotna River,Chinook,Counted Live,7
6/30,2008,Takotna River,Chum,Counted Live,32
6/30,2008,Takotna River,Coho,Counted Live,0
6/30,2008,Takotna River,Sockeye,Counted Live,0
6/30,2009,Takotna River,Chinook,Counted Live,1
6/30,2009,Takotna River,Chum,Counted Live,11
6/30,2009,Takotna River,Coho,Counted Live,0
6/30,2009,Takotna River,Sockeye,Counted Live,0
6/30,2010,Takotna River,Chinook,Counted Live,3
6/30,2010,Takotna River,Chum,Counted Live,10
6/30,2010,Takotna River,Coho,Counted Live,0
6/30,2010,Takotna River,Sockeye,Counted Live,0
6/30,2011,Takotna River,Chinook,Counted Live,0
6/30,2011,Takotna River,Chum,Counted Live,15
6/30,2011,Takotna River,Coho,Counted Live,0
6/30,2011,Takotna River,Sockeye,Counted Live,0
6/30,2012,Takotna River,Chinook,Estimated,0
6/30,2012,Takotna River,Chum,Estimated,3
6/30,2012,Takotna River,Coho,Estimated,0
6/30,2013,Takotna River,Chinook,Counted Live,0
6/30,2013,Takotna River,Chum,Counted Live,36
6/30,2013,Takotna River,Coho,Counted Live,0
6/30,2013,Takotna River,Sockeye,Counted Live,0
6/30,2017,Takotna River,Chinook,Estimated,0
6/30,2017,Takotna River,Chum,Estimated,0
7/1,1996,Takotna River,Chinook,Calculated,15
7/1,1996,Takotna River,Chum,Calculated,101
7/1,1997,Takotna River,Chinook,Calculated,0
7/1,1997,Takotna River,Chum,Calculated,18
7/1,1998,Takotna River,Chinook,Calculated,0
7/1,1998,Takotna River,Chum,Calculated,0
7/1,2000,Takotna River,Chinook,Counted Live,0
7/1,2000,Takotna River,Chum,Counted Live,10
7/1,2000,Takotna River,Coho,Counted Live,0
7/1,2000,Takotna River,Sockeye,Counted Live,0
7/1,2001,Takotna River,Chinook,Counted Live,17
7/1,2001,Takotna River,Chum,Counted Live,42
7/1,2001,Takotna River,Coho,Counted Live,0
7/1,2001,Takotna River,Sockeye,Counted Live,0
7/1,2002,Takotna River,Chinook,Counted Live,5
7/1,2002,Takotna River,Chum,Counted Live,180
7/1,2002,Takotna River,Coho,Counted Live,0
7/1,2002,Takotna River,Sockeye,Counted Live,0
7/1,2003,Takotna River,Chinook,Estimated,2
7/1,2003,Takotna River,Chum,Estimated,12
7/1,2003,Takotna River,Coho,Estimated,0
7/1,2004,Takotna River,Chinook,Counted Live,2
7/1,2004,Takotna River,Chum,Counted Live,54
7/1,2004,Takotna River,Coho,Counted Live,0
7/1,2004,Takotna River,Sockeye,Counted Live,0
7/1,2005,Takotna River,Chinook,Counted Live,1
7/1,2005,Takotna River,Chum,Counted Live,24
7/1,2005,Takotna River,Coho,Counted Live,0
7/1,2005,Takotna River,Sockeye,Counted Live,0
7/1,2006,Takotna River,Chinook,Counted Live,3
7/1,2006,Takotna River,Chum,Counted Live,175
7/1,2006,Takotna River,Coho,Counted Live,0
7/1,2006,Takotna River,Sockeye,Counted Live,0
7/1,2007,Takotna River,Chinook,Counted Live,1
7/1,2007,Takotna River,Chum,Counted Live,44
7/1,2007,Takotna River,Coho,Counted Live,0
7/1,2007,Takotna River,Sockeye,Counted Live,0
7/1,2008,Takotna River,Chinook,Counted Live,5
7/1,2008,Takotna River,Chum,Counted Live,36
7/1,2008,Takotna River,Coho,Counted Live,0
7/1,2008,Takotna River,Sockeye,Counted Live,0
7/1,2009,Takotna River,Chinook,Counted Live,0
7/1,2009,Takotna River,Chum,Counted Live,21
7/1,2009,Takotna River,Coho,Counted Live,0
7/1,2009,Takotna River,Sockeye,Counted Live,0
7/1,2010,Takotna River,Chinook,Counted Live,4
7/1,2010,Takotna River,Chum,Counted Live,27
7/1,2010,Takotna River,Coho,Counted Live,0
7/1,2010,Takotna River,Sockeye,Counted Live,0
7/1,2011,Takotna River,Chinook,Counted Live,0
7/1,2011,Takotna River,Chum,Counted Live,32
7/1,2011,Takotna River,Coho,Counted Live,0
7/1,2011,Takotna River,Sockeye,Counted Live,0
