date,year,location,species,type,count
6/19,1997,George River,Coho,Counted Live,0
6/19,1997,George River,Sockeye,Counted Live,0
6/19,1999,George River,Chum,Estimated,0
6/19,1999,George River,Coho,Estimated,0
6/19,2000,George River,Chinook,Counted Live,0
6/19,2000,George River,Chum,Counted Live,0
6/19,2000,George River,Coho,Counted Live,0
6/19,2000,George River,Sockeye,Counted Live,0
6/19,2001,George River,Chinook,Estimated,0
6/19,2001,George River,Chum,Estimated,0
6/19,2001,George River,Coho,Estimated,0
6/19,2002,George River,Chinook,Estimated,0
6/19,2002,George River,Chum,Estimated,0
6/19,2002,George River,Coho,Estimated,0
6/19,2003,George River,Chum,Estimated,0
6/19,2003,George River,Coho,Estimated,0
6/19,2004,George River,Chinook,Estimated,1
6/19,2004,George River,Chum,Estimated,49
6/19,2004,George River,Coho,Estimated,0
6/19,2005,George River,Chinook,Counted Live,4
6/19,2005,George River,Chum,Counted Live,15
6/19,2005,George River,Coho,Counted Live,0
6/19,2005,George River,Sockeye,Counted Live,0
6/19,2006,George River,Chinook,Counted Live,0
6/19,2006,George River,Chum,Counted Live,5
6/19,2006,George River,Coho,Counted Live,0
6/19,2006,George River,Sockeye,Counted Live,0
6/19,2007,George River,Chinook,Counted Live,0
6/19,2007,George River,Chum,Counted Live,3
6/19,2007,George River,Coho,Counted Live,0
6/19,2007,George River,Sockeye,Counted Live,0
6/19,2008,George River,Chinook,Counted Live,0
6/19,2008,George River,Chum,Counted Live,0
6/19,2008,George River,Coho,Counted Live,0
6/19,2008,George River,Sockeye,Counted Live,0
6/19,2009,George River,Chinook,Counted Live,2
6/19,2009,George River,Chum,Counted Live,5
6/19,2009,George River,Coho,Counted Live,0
6/19,2009,George River,Sockeye,Counted Live,0
6/19,2010,George River,Chinook,Counted Live,0
6/19,2010,George River,Chum,Counted Live,0
6/19,2010,George River,Coho,Counted Live,0
6/19,2010,George River,Sockeye,Counted Live,0
6/19,2011,George River,Chinook,Counted Live,0
6/19,2011,George River,Chum,Counted Live,10
6/19,2011,George River,Coho,Counted Live,0
6/19,2011,George River,Sockeye,Counted Live,0
6/19,2012,George River,Chinook,Estimated,0
6/19,2012,George River,Chum,Estimated,0
6/19,2012,George River,Coho,Estimated,0
6/19,2013,George River,Chinook,Counted Live,2
6/19,2013,George River,Chum,Counted Live,0
6/19,2013,George River,Coho,Counted Live,0
6/19,2013,George River,Sockeye,Counted Live,0
6/19,2014,George River,Chinook,Counted Live,0
6/19,2014,George River,Chum,Counted Live,1
6/19,2014,George River,Coho,Counted Live,0
6/19,2014,George River,Sockeye,Counted Live,0
6/19,2015,George River,Chinook,Counted Live,10
6/19,2015,George River,Chum,Counted Live,8
6/19,2015,George River,Coho,Counted Live,0
6/19,2015,George River,Sockeye,Counted Live,0
6/19,2016,George River,Chinook,Counted Live,17
6/19,2016,George River,Chum,Counted Live,13
6/19,2016,George River,Coho,Counted Live,0
6/19,2016,George River,Sockeye,Counted Live,0
6/19,2017,George River,Chinook,Counted Live,4
6/19,2017,George River,Chum,Counted Live,15
6/19,2017,George River,Coho,Counted Live,0
6/19,2017,George River,Sockeye,Counted Live,0
6/20,1996,George River,Chinook,Estimated,21
6/20,1996,George River,Chum,Estimated,219
6/20,1997,George River,Chinook,Counted Live,0
6/20,1997,George River,Chum,Counted Live,0
6/20,1997,George River,Coho,Counted Live,0
6/20,1997,George River,Sockeye,Counted Live,0
6/20,1999,George River,Chum,Estimated,0
6/20,1999,George River,Coho,Estimated,0
6/20,2000,George River,Chinook,Counted Live,0
6/20,2000,George River,Chum,Counted Live,0
6/20,2000,George River,Coho,Counted Live,0
6/20,2000,George River,Sockeye,Counted Live,0
6/20,2001,George River,Chinook,Estimated,0
6/20,2001,George River,Chum,Estimated,0
6/20,2001,George River,Coho,Estimated,0
6/20,2002,George River,Chinook,Estimated,0
6/20,2002,George River,Chum,Estimated,2
6/20,2002,George River,Coho,Estimated,0
6/20,2003,George River,Chum,Estimated,0
6/20,2003,George River,Coho,Estimated,0
6/20,2004,George River,Chinook,Estimated,3
6/20,2004,George River,Chum,Estimated,94
6/20,2004,George River,Coho,Estimated,0
6/20,2005,George River,Chinook,Counted Live,6
6/20,2005,George River,Chum,Counted Live,2
6/20,2005,George River,Coho,Counted Live,0
6/20,2005,George River,Sockeye,Counted Live,0
6/20,2006,George River,Chinook,Counted Live,6
6/20,2006,George River,Chum,Counted Live,41
6/20,2006,George River,Coho,Counted Live,0
6/20,2006,George River,Sockeye,Counted Live,0
6/20,2007,George River,Chinook,Counted Live,1
6/20,2007,George River,Chum,Counted Live,2
6/20,2007,George River,Coho,Counted Live,0
6/20,2007,George River,Sockeye,Counted Live,0
6/20,2008,George River,Chinook,Counted Live,2
6/20,2008,George River,Chum,Counted Live,1
6/20,2008,George River,Coho,Counted Live,0
