"","ave_p_assess"
"2412",0.532715171221115
"2413",0.602918278546944
"2414",0.546018801864144
"2415",0.576202335909761
"2416",0.56083637661144
"2417",0.638390198600565
"2418",0.559228559579902
"2419",0.511079019623141
"2420",0.473834488690429
"2421",0.6058869930507
"2422",0.53463876919408
"2423",0.584400007252352
"2424",0.528271369241062
"2425",0.603901908086903
"2426",0.492868385063959
"2427",0.605939983366571
"2428",0.600882274618419
"2429",0.579127090621978
"2430",0.516316510232357
"2431",0.606927140048988
"2432",0.650989667819776
"2433",0.543287836219198
"2434",0.526490901524808
"2435",0.490842244444966
"2436",0.615338766398806
"2437",0.529764036811586
"2438",0.589180978443747
"2439",0.689768028677816
"2440",0.620422067652521
"2441",0.548752224923466
"2442",0.603605496199852
"2443",0.55259463800748
"2444",0.475671478675448
"2445",0.612644498658685
"2446",0.628027997294175
"2447",0.5780477584673
"2448",0.540062040607294
"2449",0.584122199986966
"2450",0.495750315433024
"2451",0.604332334154792
"2452",0.647326156781855
"2453",0.61318824136828
"2454",0.550167845113384
"2455",0.565813527076676
"2456",0.562662960529696
"2457",0.590359862925475
"2458",0.609047487407387
"2459",0.552929337030688
"2460",0.581488466601738
"2461",0.543269084379199
"2462",0.656562324390537
"2463",0.555395109465887
"2464",0.469326124391792
"2465",0.519456775180833
"2466",0.501872906950466
"2467",0.531622494373346
"2468",0.634845059375061
"2469",0.505720924890747
"2470",0.509409139448923
"2471",0.573806208807687
"2472",0.562435185252861
"2473",0.529352644038089
"2474",0.592303468670511
"2475",0.46511903428624
"2476",0.619342752719897
"2477",0.561195513454994
"2478",0.521034243763936
"2479",0.535392110655765
"2480",0.618544262418708
"2481",0.546135079745475
"2482",0.517050633373419
"2483",0.549934842378646
"2484",0.636422931563545
"2485",0.627734342549916
"2486",0.536431660298199
"2487",0.522364206518568
"2488",0.59319580810317
"2489",0.581707919346851
"2490",0.57001686192157
"2491",0.552602360066445
"2492",0.576680136360205
"2493",0.563345632917466
"2494",0.624510755670347
"2495",0.646776687477849
"2496",0.569540756547925
"2497",0.458524384817082
"2498",0.533617742494589
"2499",0.541924920041743
"2500",0.496462584652389
"2501",0.614273065652612
"2502",0.629403619125122
"2503",0.629926697412288
"2504",0.586661946955649
"2505",0.52884906749037
"2506",0.521012888835635
"2507",0.587156521752244
"2508",0.544971470894952
"2509",0.584869826717183
"2510",0.596217205845837
"2511",0.563308130471932
"2512",0.552847452547306
"2513",0.641402480274786
"2514",0.616320282323612
"2515",0.561225852624432
"2516",0.544945793680256
"2517",0.56576516632836
"2518",0.569740290064307
"2519",0.44095637998906
"2520",0.542694930205017
"2521",0.555582157105223
"2522",0.497580679287717
"2523",0.578180352172553
"2524",0.659902218443552
"2525",0.58377151994539
"2526",0.632031562160175
"2527",0.624246556971336
"2528",0.610600175237276
"2529",0.62932204384937
"2530",0.501067635664563
"2531",0.602584533217076
"2532",0.563532950413938
"2533",0.590325075899348
"2534",0.572985977685234
"2535",0.513029028500315
"2536",0.726998324435398
"2537",0.604453556675003
"2538",0.688141046372194
"2539",0.531713064387807
"2540",0.541074513300283
"2541",0.490455526284778
"2542",0.610643912376384
"2543",0.573884675795529
"2544",0.489319600683304
"2545",0.514846750600722
"2546",0.548012088826573
"2547",0.511038428453662
"2548",0.546207211910719
"2549",0.561364676250538
"2550",0.572678321758162
"2551",0.567159665911833
"2552",0.588481386862092
"2553",0.540322758145301
"2554",0.54548863227632
"2555",0.539425632803601
"2556",0.57072347608679
"2557",0.50404281114429
"2558",0.575480312313148
"2559",0.605678131674828
"2560",0.631211030888344
"2561",0.572168881135239
"2562",0.597026753380966
"2563",0.482693187330366
"2564",0.50824901797931
"2565",0.538757645401378
"2566",0.581474740616241
"2567",0.548847294176181
"2568",0.542822859210658
"2569",0.603212818837664
"2570",0.577224024120097
"2571",0.57066224264438
"2572",0.619508065264689
"2573",0.544133618748735
"2574",0.59639940456698
"2575",0.567836136179828
"2576",0.614774527453427
"2577",0.544224669127498
"2578",0.556683128594457
"2579",0.558612313631784
"2580",0.651499243406843
"2581",0.667993185076145
"2582",0.611918614880937
"2583",0.639691981581977
"2584",0.556557091335121
"2585",0.583023277582944
"2586",0.549750642743793
"2587",0.551074706344717
"2588",0.527850056947118
"2589",0.558221317302803
"2590",0.594792463353485
"2591",0.525385776425876
"2592",0.561903717259342
"2593",0.542443399689509
"2594",0.63103211915886
"2595",0.446452116301311
"2596",0.589978159486381
"2597",0.552139391183728
"2598",0.585167087530739
"2599",0.548876131070432
"2600",0.490956888863258
"2601",0.564833290347482
"2602",0.539431237316775
"2603",0.587434725841411
"2604",0.572578843466021
"2605",0.568711490291658
"2606",0.57943334941777
"2607",0.576531436218875
"2608",0.595306633875909
"2609",0.607351205992803
"2610",0.623490583003529
"2611",0.594597603860742
"2612",0.542708246382887
"2613",0.594011434695018
"2614",0.506586417981656
"2615",0.558457751624218
"2616",0.560961699770037
"2617",0.60048956768199
"2618",0.536137425879983
"2619",0.606917438910046
"2620",0.567965774215557
"2621",0.59343014079054
"2622",0.612743262984188
"2623",0.58606145204873
"2624",0.590556948882235
"2625",0.437841292788951
"2626",0.518533616894239
"2627",0.587114443294002
"2628",0.51132301557115
"2629",0.515021090112842
"2630",0.523641834192951
"2631",0.513051901851824
"2632",0.561314587587117
"2633",0.622944584794121
"2634",0.662948186558682
"2635",0.479844887887224
"2636",0.608146251587213
"2637",0.551292633688001
"2638",0.561976160057337
"2639",0.576833418666311
"2640",0.522514034960107
"2641",0.551243265508367
"2642",0.573001171438546
"2643",0.581027247214502
"2644",0.551352722237462
"2645",0.532407153575832
"2646",0.529917876177033
"2647",0.55846443160344
"2648",0.58953805752394
"2649",0.484916033159833
"2650",0.576880028032859
"2651",0.611524444079722
"2652",0.533332223794911
"2653",0.534961031684073
"2654",0.580436091575605
"2655",0.495656057183404
"2656",0.493807451313889
"2657",0.634034031306824
"2658",0.469737980723584
"2659",0.5430016798758
"2660",0.582940731240509
"2661",0.567818946784001
"2662",0.497074371704317
"2663",0.547709192362104
"2664",0.639645594252098
"2665",0.516096463053845
"2666",0.529186429516902
"2667",0.653907704639516
"2668",0.532308793263
"2669",0.573685056265854
"2670",0.650042342825919
"2671",0.581133662152304
"2672",0.58024608166437
"2673",0.583118165105235
"2674",0.659806293435093
"2675",0.577380158621713
"2676",0.576762781982688
"2677",0.568971770045332
"2678",0.516355337883074
"2679",0.549149829508124
"2680",0.575627768450206
"2681",0.549644386190635
"2682",0.500986624613662
"2683",0.6312831015835
"2684",0.588537603097819
"2685",0.566966782915264
"2686",0.516082024129054
"2687",0.580985107400242
"2688",0.520936563211225
"2689",0.615795099424996
"2690",0.512158942057168
"2691",0.572182252719942
"2692",0.630195448907237
"2693",0.600254492154217
"2694",0.589847011576585
"2695",0.589097739574479
"2696",0.576355742109135
"2697",0.531845040095215
"2698",0.489733249626547
"2699",0.541606003896269
"2700",0.523299900559062
"2701",0.545640604368894
"2702",0.488456256637136
"2703",0.575516100904502
"2704",0.553194174299673
"2705",0.579262424231191
"2706",0.536725181834619
"2707",0.55361153782893
"2708",0.590242530837767
"2709",0.565569947355636
"2710",0.493716096839711
"2711",0.534822453306038
"2712",0.546386223890387
"2713",0.565591400392543
"2714",0.606404035123346
"2715",0.56885964817889
"2716",0.582116878158487
"2717",0.529499493758874
"2718",0.508204640741071
"2719",0.614417649657444
"2720",0.549180675797086
"2721",0.528169301306962
"2722",0.571487146146854
"2723",0.627031590815147
"2724",0.536614254372807
"2725",0.574165047564673
"2726",0.674287176360572
"2727",0.630328679020051
"2728",0.588104939647853
"2729",0.56865514301191
"2730",0.619474238117444
"2731",0.546443208221882
"2732",0.501483228007195
"2733",0.580449726044319
"2734",0.52452618970781
"2735",0.554454036779565
"2736",0.600192959293818
"2737",0.633945292504652
"2738",0.484836603500898
"2739",0.57989156920169
"2740",0.669463611778991
"2741",0.56519516689346
"2742",0.544515306897598
"2743",0.517026416478412
"2744",0.607535193581277
"2745",0.646999303461895
"2746",0.682755710173296
"2747",0.571752850702903
"2748",0.541436839616274
"2749",0.647785862723243
"2750",0.507791240820178
"2751",0.591324135645479
"2752",0.580643317924629
"2753",0.577102604575727
"2754",0.623019678530481
"2755",0.579483893167595
"2756",0.568051978196309
"2757",0.573155748865889
"2758",0.556320839849731
"2759",0.639336992706807
"2760",0.552242983311544
"2761",0.540166747246197
"2762",0.597325439026963
"2763",0.605495181307077
"2764",0.586665091031914
"2765",0.554225582784143
"2766",0.586146340354003
"2767",0.574011495282577
"2768",0.551947097026466
"2769",0.63561187083526
"2770",0.5934870529706
"2771",0.550466946329643
"2772",0.574332704961597
"2773",0.596247248653773
"2774",0.527698784531592
"2775",0.547897547704122
"2776",0.655885132745349
"2777",0.634205058695923
"2778",0.58758101126942
"2779",0.520135406449735
"2780",0.588482546567401
"2781",0.597482734091708
"2782",0.538832371547628
"2783",0.576004326895161
"2784",0.600309980266709
"2785",0.552625316605043
"2786",0.533380109649767
"2787",0.50895809374165
"2788",0.650300600103667
"2789",0.541208793500052
"2790",0.487252652610461
"2791",0.55436924957821
"2792",0.561691594293788
"2793",0.539406556003035
"2794",0.64202132079854
"2795",0.63722020203617
"2796",0.55908481804423
"2797",0.548324685293683
"2798",0.683294955496613
"2799",0.649305497549866
"2800",0.59767048306075
"2801",0.550615961910852
"2802",0.581777157673542
"2803",0.54006611578731
"2804",0.509710056035392
"2805",0.562021774047962
"2806",0.61122272446825
"2807",0.530542069202878
"2808",0.563775897395748
"2809",0.597704969913153
"2810",0.534257730259134
"2811",0.531680790173078
"2812",0.568913422665552
"2813",0.559771424690412
"2814",0.525715222247766
"2815",0.610396270325236
"2816",0.579410600419049
"2817",0.555201529212483
"2818",0.595018141721989
"2819",0.558970706022067
"2820",0.514978727563474
"2821",0.623293172740201
"2822",0.615489013569617
"2823",0.5326660333398
"2824",0.470844475374317
"2825",0.497877151984448
"2826",0.569667483401641
"2827",0.621221460756628
"2828",0.496642185276321
"2829",0.513551377775896
"2830",0.578675350336848
"2831",0.593690501321398
"2832",0.607970525234846
"2833",0.562678344712906
"2834",0.573950289276361
"2835",0.580392212863066
"2836",0.540320259859098
"2837",0.606037902745165
"2838",0.547176534354726
"2839",0.613152769678408
"2840",0.64226543745494
"2841",0.559423169560192
"2842",0.512099363462074
"2843",0.53194588260276
"2844",0.619355859174558
"2845",0.645908955523699
"2846",0.547286575041439
"2847",0.522871544361648
"2848",0.585487578981195
"2849",0.523881463271359
"2850",0.483672655222284
"2851",0.500143029863358
"2852",0.618782051130912
"2853",0.563083432179337
"2854",0.554376714934734
"2855",0.512271982206242
"2856",0.55124404944357
"2857",0.539211577566332
"2858",0.588627843193357
"2859",0.538609032703248
"2860",0.532592449724214
"2861",0.596750575106926
"2862",0.576834029178986
"2863",0.525799944705564
"2864",0.57909786764989
"2865",0.632221205184661
"2866",0.459717304951062
"2867",0.586041192144759
"2868",0.594461776526766
"2869",0.665659068825188
"2870",0.499950142484921
"2871",0.537553504536075
"2872",0.629168827438515
"2873",0.568650362539309
"2874",0.537663464895433
"2875",0.548887739878977
"2876",0.544553459231809
"2877",0.575195781095299
"2878",0.555992716270949
"2879",0.585030978929503
"2880",0.554655974678622
"2881",0.591992502356354
"2882",0.553887803064555
"2883",0.656591302624197
"2884",0.624385899442879
"2885",0.578920307758388
"2886",0.655945535971737
"2887",0.580627355203307
"2888",0.540568678975222
"2889",0.440204936768977
"2890",0.583536859878632
"2891",0.650254192817442
"2892",0.552902714871564
"2893",0.555499655213801
"2894",0.538151946483735
"2895",0.600878814224917
"2896",0.52218623433147
"2897",0.566543186131536
"2898",0.566879122439285
"2899",0.649186031614425
"2900",0.574946251651709
"2901",0.642400452426618
"2902",0.497922429374017
"2903",0.633543845109271
"2904",0.473018607210464
"2905",0.539744890469776
"2906",0.537329354520807
"2907",0.582517256053103
"2908",0.533586194592008
"2909",0.510452048807067
"2910",0.620043473714581
"2911",0.620527952110615
"2912",0.530861271136247
"2913",0.606260394663765
"2914",0.510509442171644
"2915",0.528423537852559
"2916",0.579954831950721
"2917",0.534513528162845
"2918",0.52873331079498
"2919",0.531830338889044
"2920",0.528794422316769
"2921",0.587212902423601
"2922",0.612433851549149
"2923",0.471868519340921
"2924",0.529171822599747
"2925",0.533213768808797
"2926",0.542177411924253
"2927",0.527585043576278
"2928",0.593550151897733
"2929",0.564662205791697
"2930",0.579535333355098
"2931",0.587877896131041
"2932",0.59353433151527
"2933",0.63849330680099
"2934",0.422290665878855
"2935",0.648593423534261
"2936",0.576791244501569
"2937",0.505460593144502
"2938",0.614920961821824
"2939",0.49015906886953
"2940",0.700515134697984
"2941",0.676547089741686
"2942",0.543684633358074
"2943",0.600367422046707
"2944",0.570532086416632
"2945",0.544096321303293
"2946",0.500154520808886
"2947",0.574696382427904
"2948",0.524159011840558
"2949",0.611189242098298
"2950",0.596505397382382
"2951",0.512619423285393
"2952",0.496785387790991
"2953",0.635347180282614
"2954",0.561285348107276
"2955",0.562702708241435
"2956",0.568132788558573
"2957",0.627531115689724
"2958",0.525649720263378
"2959",0.480765102548573
"2960",0.588126960274847
"2961",0.561145391954591
"2962",0.558621219280236
"2963",0.623539994635987
"2964",0.607762211938126
"2965",0.555247278072756
"2966",0.507150426551147
"2967",0.556670503952141
"2968",0.590695560895384
"2969",0.494275511892832
"2970",0.590333084585612
"2971",0.517648461135148
"2972",0.599332402373785
"2973",0.468896940020441
"2974",0.566130930820722
"2975",0.539056922157954
"2976",0.498656508613956
"2977",0.46288988627351
"2978",0.540520507191145
"2979",0.56736014638894
"2980",0.632036853528671
"2981",0.530746597217408
"2982",0.548406623960422
"2983",0.562412240606879
"2984",0.664673253556477
"2985",0.634984132584914
"2986",0.592181597574101
"2987",0.650448117528415
"2988",0.512617730779661
"2989",0.51288062784844
"2990",0.579089040492756
"2991",0.54078114850336
"2992",0.588144998903617
"2993",0.542696966904703
"2994",0.536141690573995
"2995",0.574220626465866
"2996",0.545777962626621
"2997",0.480972430864532
"2998",0.521675270612484
"2999",0.484770082464983
"3000",0.582793749836523
"3001",0.543388818048171
"3002",0.543854237617238
"3003",0.6053979899047
"3004",0.538406003294544
"3005",0.532239470163239
"3006",0.51112106586024
"3007",0.508455951466854
"3008",0.584611142795401
"3009",0.562608521277918
"3010",0.503234924466493
"3011",0.496704540464757
"3012",0.476297073834106
"3013",0.553953222872396
"3014",0.627367556027459
"3015",0.567831543757953
"3016",0.589625522341544
"3017",0.611540374209439
"3018",0.561200624747413
"3019",0.593684244078147
"3020",0.5726416078607
"3021",0.630521835446437
"3022",0.540722934508658
"3023",0.612811250095952
"3024",0.553951264692962
"3025",0.522929174200189
"3026",0.564672925324755
"3027",0.611504292285765
"3028",0.50717595184551
"3029",0.545573624739647
"3030",0.586461133727346
"3031",0.562241513428692
"3032",0.541405278624026
"3033",0.525697061840022
"3034",0.586789357883625
"3035",0.507743925254005
"3036",0.596358718665992
"3037",0.578093179208138
"3038",0.56217149528784
"3039",0.562890003897265
"3040",0.614816609664123
"3041",0.562317424031127
"3042",0.562066011809967
"3043",0.573682219684341
"3044",0.556255096406876
"3045",0.497829330131481
"3046",0.563689314640851
"3047",0.595691483179866
"3048",0.586072465923682
"3049",0.564541952768437
"3050",0.563991110293248
"3051",0.566740502216093
"3052",0.583448775905827
"3053",0.585009593558204
"3054",0.595366023243412
"3055",0.601164329085622
"3056",0.589033578922406
"3057",0.561554591333946
"3058",0.480342158412493
"3059",0.514432403600305
"3060",0.558890374223595
"3061",0.559126169611887
"3062",0.52636485860619
"3063",0.513007891253362
"3064",0.59393154951458
"3065",0.516955978916945
"3066",0.552348467603134
"3067",0.579808150775372
"3068",0.566141257028828
"3069",0.564504828994885
"3070",0.562621229984484
"3071",0.536358606215943
"3072",0.687884957937694
"3073",0.567145062799817
"3074",0.588509554358764
"3075",0.53407551268425
"3076",0.53321571646488
"3077",0.554198717673604
"3078",0.492027834766615
"3079",0.568294738006603
"3080",0.551845701552682
"3081",0.582168330191704
"3082",0.554112643690472
"3083",0.564485514130468
"3084",0.619086037482487
"3085",0.484497134574344
"3086",0.564998092307081
"3087",0.600770675330313
"3088",0.61019310046992
"3089",0.510742066589738
"3090",0.569895655649726
"3091",0.557356330546277
"3092",0.502772081867077
"3093",0.656356387492319
"3094",0.557412027466501
"3095",0.534060963985452
"3096",0.53985583725739
"3097",0.524311243408057
"3098",0.533806604422072
"3099",0.599341145802469
"3100",0.579482011481301
"3101",0.605252556913303
"3102",0.605682664705364
"3103",0.640220893418702
"3104",0.573159419340371
"3105",0.510627188236433
"3106",0.561105398297456
"3107",0.547994251687752
"3108",0.557095354746902
"3109",0.552484530990838
"3110",0.607631501768021
"3111",0.533257373759129
"3112",0.532117703324086
"3113",0.619622211331404
"3114",0.583679558451247
"3115",0.545529743104446
"3116",0.668959340264098
"3117",0.511329855724386
"3118",0.555001052127857
"3119",0.6273813499412
"3120",0.648848532918148
"3121",0.538067903000213
"3122",0.553989984287954
"3123",0.53904113897937
"3124",0.560978881990069
"3125",0.607464035114444
"3126",0.603986532341169
"3127",0.575247321554574
"3128",0.606630383177818
"3129",0.491924131900279
"3130",0.525870072670049
"3131",0.518718428994474
"3132",0.560403684566457
"3133",0.520180440790392
"3134",0.596630671020632
"3135",0.651103337240378
"3136",0.562378395668384
"3137",0.52397256349047
"3138",0.64887673768634
"3139",0.587301125143342
"3140",0.590298220688175
"3141",0.57291039893015
"3142",0.483411323208294
"3143",0.554747961298593
"3144",0.459752776389068
"3145",0.550930428031421
"3146",0.567918001494218
"3147",0.611379618171947
"3148",0.548492421778479
"3149",0.559041975948864
"3150",0.541773008139333
"3151",0.589529021369331
"3152",0.620367382465438
"3153",0.559261373213194
"3154",0.463813170645937
"3155",0.580766800592551
"3156",0.623863101126614
"3157",0.531727689628639
"3158",0.568497189925472
"3159",0.449001581321938
"3160",0.537914112472303
"3161",0.562461474162165
"3162",0.549099762901353
"3163",0.556398195787585
"3164",0.611453535596396
"3165",0.591965019948728
"3166",0.511876184263076
"3167",0.580362355084571
"3168",0.514603411500699
"3169",0.529492945580167
"3170",0.555053259420869
"3171",0.59579556285072
"3172",0.562361621460879
"3173",0.654980648319117
"3174",0.506642972581485
"3175",0.489280097542646
"3176",0.569648224922628
"3177",0.51673574812295
"3178",0.583489574424378
"3179",0.573697286092804
"3180",0.612563534130823
"3181",0.508426129814554
"3182",0.592764849905925
"3183",0.58082261150513
"3184",0.570579855191873
"3185",0.520664591709384
"3186",0.582214043201112
"3187",0.533163835957155
"3188",0.563494199711064
"3189",0.553768441709426
"3190",0.550334925961908
"3191",0.572474170399222
"3192",0.561553334412407
"3193",0.589258651906013
"3194",0.577232742803083
"3195",0.579277765686343
"3196",0.560384235315653
"3197",0.517733251232251
"3198",0.612255126726835
"3199",0.551676242158253
"3200",0.531756118293016
"3201",0.550982474424578
"3202",0.489831204797027
"3203",0.453923958112761
"3204",0.535811958931089
"3205",0.511960254330795
"3206",0.606355487458391
"3207",0.564015304924876
"3208",0.630800778091156
"3209",0.635139322330939
"3210",0.55053896637754
"3211",0.569028661076931
"3212",0.602521199963468
"3213",0.638503991404705
"3214",0.646143905227556
"3215",0.542825123119866
"3216",0.529911793474714
"3217",0.55800009372789
"3218",0.534445625766016
"3219",0.542598127367215
"3220",0.524327587249948
"3221",0.560258379780635
"3222",0.593371174933142
"3223",0.554416656183547
"3224",0.574897321860081
"3225",0.562865837058245
"3226",0.436487715039586
"3227",0.593466931020987
"3228",0.555676912972343
"3229",0.523194267532759
"3230",0.53644041046279
"3231",0.578072886554715
"3232",0.623537267396433
"3233",0.579292299576994
"3234",0.507589252050888
"3235",0.527089285855947
"3236",0.616878447558513
"3237",0.582103906985503
"3238",0.498932432337832
"3239",0.511861240807544
"3240",0.552901732619602
"3241",0.594343820483501
"3242",0.565177685432251
"3243",0.538738680396046
"3244",0.592342276440206
"3245",0.60380922594387
"3246",0.608942462573516
"3247",0.591729256528368
"3248",0.59261162668371
"3249",0.533124840007198
"3250",0.534728910191301
"3251",0.534301302727773
"3252",0.593297293070761
"3253",0.517514220527081
"3254",0.532863097138054
"3255",0.520082788722741
"3256",0.554411647874714
"3257",0.440011469598383
"3258",0.567911393996848
"3259",0.602732939424655
"3260",0.529440411277565
"3261",0.492014448101829
"3262",0.490305877218612
"3263",0.497738125415331
"3264",0.554354429099168
"3265",0.553461503684187
"3266",0.536628583343043
"3267",0.576573742654079
"3268",0.553651281158276
"3269",0.663523001091209
"3270",0.576417877144356
"3271",0.56770680859006
"3272",0.489478558658096
"3273",0.488709685693836
"3274",0.513936898506264
"3275",0.456217358244659
"3276",0.556168040496527
"3277",0.581895314117973
"3278",0.57001921195756
"3279",0.512166968834312
"3280",0.558072593061508
"3281",0.529252699223979
"3282",0.589026945910364
"3283",0.518360821508303
"3284",0.590548929219859
"3285",0.536666603584036
"3286",0.607657906289166
"3287",0.570735847928352
"3288",0.581662832365035
"3289",0.519134277398778
"3290",0.57910535306188
"3291",0.469530743867909
"3292",0.548064508293373
"3293",0.513238569626458
"3294",0.588890159855292
"3295",0.544193697094099
"3296",0.534464039482916
"3297",0.584537232790205
"3298",0.535389157701514
"3299",0.635995764455351
"3300",0.526137775171061
"3301",0.563319015521622
"3302",0.586154352606048
"3303",0.539434460177817
"3304",0.562318131540669
"3305",0.538615503060608
"3306",0.497941442190201
"3307",0.51799805709083
"3308",0.583706914495965
"3309",0.531313751163087
"3310",0.577664707592776
"3311",0.591911730667626
"3312",0.603212797292707
"3313",0.500818313165082
"3314",0.562165481280051
"3315",0.590597434032373
"3316",0.659046593499831
"3317",0.577209868027385
"3318",0.531367399979188
"3319",0.524468955547119
"3320",0.593762822713891
"3321",0.567725379694142
"3322",0.537111250334461
"3323",0.562876093941313
"3324",0.603338138199366
"3325",0.556485835041112
"3326",0.560570282592861
"3327",0.564203844848023
"3328",0.608929762428699
"3329",0.574717204919572
"3330",0.524504218757559
"3331",0.523607945895123
"3332",0.449495169132667
"3333",0.530833331691062
"3334",0.499704087346965
"3335",0.528326789154572
"3336",0.552846532839917
"3337",0.502281340505082
"3338",0.496460532521527
"3339",0.632486808443173
"3340",0.553096279965358
"3341",0.596111679919718
"3342",0.567132439613486
"3343",0.574510583104101
"3344",0.50495106410388
"3345",0.569295355847616
"3346",0.562692599031574
"3347",0.462481258610983
"3348",0.541268531669112
"3349",0.574856419498658
"3350",0.549868310443075
"3351",0.59154512847046
"3352",0.577471112926379
"3353",0.573496256954992
"3354",0.542009803688903
"3355",0.585987072011954
"3356",0.54886102892013
"3357",0.547512366523893
"3358",0.577030663735517
"3359",0.646730041676402
"3360",0.57521192166486
"3361",0.601229325112661
"3362",0.605537534580149
"3363",0.61603176508911
"3364",0.618644992754563
"3365",0.545631647172233
"3366",0.568180230124362
"3367",0.598531383123047
"3368",0.613670916892458
"3369",0.503399838929686
"3370",0.613223031236512
"3371",0.587042808369229
"3372",0.564087726132181
"3373",0.611444608325759
"3374",0.641588717364588
"3375",0.646640892710029
"3376",0.577539357706663
"3377",0.508104072105389
"3378",0.504756504950516
"3379",0.537549557714067
"3380",0.531063013701339
"3381",0.553694305945217
"3382",0.455461756880126
"3383",0.554445898932941
"3384",0.506642356697639
"3385",0.515673908103411
"3386",0.496058874407251
"3387",0.576639353299977
"3388",0.516073629841235
"3389",0.524444477472249
"3390",0.482220653243345
"3391",0.593711867508611
"3392",0.569894169809848
"3393",0.618262002560429
"3394",0.569167171998301
"3395",0.562908115850279
"3396",0.622309727118696
"3397",0.545615717560983
"3398",0.539728419521256
"3399",0.565845409615166
"3400",0.641836435158923
"3401",0.620175946499449
"3402",0.543499434575012
"3403",0.531135555049091
"3404",0.545329545655686
"3405",0.612095318021776
"3406",0.484001275225707
"3407",0.517242450551388
"3408",0.505024731824728
"3409",0.54725017503112
"3410",0.567482854888271
"3411",0.587351898303062
"3412",0.483065555149274
"3413",0.560067018891261
"3414",0.49568150538248
"3415",0.561273046846978
"3416",0.686870157384255
"3417",0.577347832003531
"3418",0.59929669834372
"3419",0.544506499664787
"3420",0.48384714209757
"3421",0.52346125938285
"3422",0.657041534118902
"3423",0.614242228275453
"3424",0.605580238702316
"3425",0.539644748252064
"3426",0.561647098744874
"3427",0.564141509411011
"3428",0.587154636704589
"3429",0.531677217582897
"3430",0.652768527938696
"3431",0.557892203146181
"3432",0.592875233291999
"3433",0.529776504878407
"3434",0.611677398021161
"3435",0.523647164609737
"3436",0.466778178873962
"3437",0.537909561110093
"3438",0.544614658928298
"3439",0.568703895447635
"3440",0.550243114993124
"3441",0.573081968132987
"3442",0.617111149178748
"3443",0.596525304265037
"3444",0.592112380141693
"3445",0.478180873226735
"3446",0.544387612308866
"3447",0.580884434420031
"3448",0.695518615046189
"3449",0.598178364938164
"3450",0.555594360750786
"3451",0.55211416578804
"3452",0.573673196456265
"3453",0.626493597752846
"3454",0.485773426361666
"3455",0.622239359266713
"3456",0.631751483708323
"3457",0.549154503773875
"3458",0.530669144014945
"3459",0.574197405438654
"3460",0.561947739281131
"3461",0.522996867176324
"3462",0.565550057945144
"3463",0.509073230768849
"3464",0.506337713017687
"3465",0.582058242154385
"3466",0.612140301109264
"3467",0.537702885728659
"3468",0.610127783903876
"3469",0.532400726057425
"3470",0.563338190721475
"3471",0.618555391937671
"3472",0.57986458543983
"3473",0.606799554301618
"3474",0.670338560388132
"3475",0.597189188328297
"3476",0.522453066091883
"3477",0.62976351461833
"3478",0.586475934527799
"3479",0.535699281653441
"3480",0.575996833655762
"3481",0.630813262887452
"3482",0.615103484338627
"3483",0.520606309976167
"3484",0.530356699336222
"3485",0.505943404199913
"3486",0.534276371487221
"3487",0.572469499198527
"3488",0.54409918925508
"3489",0.65305979276862
"3490",0.613960606115801
"3491",0.574413142436558
"3492",0.545511942701467
"3493",0.590761748159301
"3494",0.519175118600344
"3495",0.561248662971013
"3496",0.548105655523359
"3497",0.471695141112617
"3498",0.572421035622473
"3499",0.508053926572813
"3500",0.504998074069811
"3501",0.58821560606761
"3502",0.53979559655177
"3503",0.496972364597299
"3504",0.652600874328603
"3505",0.543846998754606
"3506",0.554904238470162
"3507",0.581606356091351
"3508",0.611573225365462
"3509",0.601712606540696
"3510",0.581224963766134
"3511",0.617639188677559
"3512",0.577034792468562
"3513",0.588985224271252
"3514",0.580937743277131
"3515",0.560482409734863
"3516",0.49372357718564
"3517",0.597050510024851
"3518",0.596057294018983
"3519",0.6164654651132
"3520",0.590877011658902
"3521",0.54170260837927
"3522",0.569271940551835
"3523",0.523906688714657
"3524",0.507325842399449
"3525",0.500747485441278
"3526",0.478880659912252
"3527",0.565239455472515
"3528",0.476689095773514
"3529",0.5444300163713
"3530",0.539078493933998
"3531",0.494139844680393
"3532",0.655678876805398
"3533",0.582199762653247
"3534",0.604697377169642
"3535",0.497425767930809
"3536",0.550514480027819
"3537",0.659553534999093
"3538",0.525611339415968
"3539",0.592065254850456
"3540",0.491681160166035
"3541",0.538261713888348
"3542",0.535074928614853
"3543",0.46853506345781
"3544",0.527715106480699
"3545",0.572588214933479
"3546",0.505450548949095
"3547",0.589238119649661
"3548",0.592154197087338
"3549",0.537052245813448
"3550",0.511215340681349
"3551",0.569403497343269
"3552",0.552182177053015
"3553",0.548022598058773
"3554",0.584854746866339
"3555",0.575642262078537
"3556",0.556349572985418
"3557",0.546703774381563
"3558",0.573751588489902
"3559",0.63157335175056
"3560",0.507183279973322
"3561",0.584646892813444
"3562",0.623693227187661
"3563",0.528019232329195
"3564",0.551412258961897
"3565",0.658910173154343
"3566",0.626318715759943
"3567",0.54213941801398
"3568",0.565080881346598
"3569",0.529530903925249
"3570",0.634122013514196
"3571",0.559984033911937
"3572",0.540752973746323
"3573",0.64372172396043
"3574",0.610261933052422
"3575",0.58738949990595
"3576",0.552019007245506
